ORDER_LINE_STATUS	ORDER_NUMBER	PLANNING_DATE	REQUESTED_DELIVERY_DATE	DEPARTURE_DATE	CUSTOMER_NUMBER	COUNTRY	CUSTOMERS_ORDER_NO	ORDER_LINE_DELIVERY_METHOD	ORDER_TYPE_CODE	ITEM_NUMBER	NAME	PROCUREMENT_GROUP_CODE	EAN_NUMBER	ORDER_LINE_NUMBER	WAREHOUSE	ORDERED_QUANTITY	NET_PRICE	PRICE	DELIVERY_NO
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.070	Glycerin GTS 23	FTW	195394896930	436	408	2	56,4	112,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.075	Glycerin GTS 23	FTW	195394896947	437	408	3	56,4	169,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.080	Glycerin GTS 23	FTW	195394896954	438	408	24	56,4	1353,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.085	Glycerin GTS 23	FTW	195394896961	439	408	30	56,4	1692	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.090	Glycerin GTS 23	FTW	195394896978	440	408	34	56,4	1917,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.095	Glycerin GTS 23	FTW	195394896985	441	408	42	56,4	2368,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.100	Glycerin GTS 23	FTW	195394896992	442	408	50	56,4	2820	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.105	Glycerin GTS 23	FTW	195394897005	443	408	38	56,4	2143,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.110	Glycerin GTS 23	FTW	195394897012	444	408	30	56,4	1692	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.115	Glycerin GTS 23	FTW	195394897029	445	408	18	56,4	1015,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.120	Glycerin GTS 23	FTW	195394897036	446	408	10	56,4	564	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.125	Glycerin GTS 23	FTW	195394897043	447	408	6	56,4	338,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.130	Glycerin GTS 23	FTW	195394897050	448	408	8	56,4	451,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.140	Glycerin GTS 23	FTW	195394897067	449	408	1	56,4	56,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D039.150	Glycerin GTS 23	FTW	195394897074	450	408	1	56,4	56,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.080	Glycerin GTS 23	FTW	195394897104	451	408	3	56,4	169,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.085	Glycerin GTS 23	FTW	195394897111	452	408	5	56,4	282	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.090	Glycerin GTS 23	FTW	195394897128	453	408	6	56,4	338,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.095	Glycerin GTS 23	FTW	195394897135	454	408	9	56,4	507,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.100	Glycerin GTS 23	FTW	195394897142	455	408	10	56,4	564	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.105	Glycerin GTS 23	FTW	195394897159	456	408	9	56,4	507,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.110	Glycerin GTS 23	FTW	195394897166	457	408	9	56,4	507,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.115	Glycerin GTS 23	FTW	195394897173	458	408	6	56,4	338,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.120	Glycerin GTS 23	FTW	195394897180	459	408	4	56,4	225,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.125	Glycerin GTS 23	FTW	195394897197	460	408	3	56,4	169,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D163.130	Glycerin GTS 23	FTW	195394897203	461	408	3	56,4	169,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.085	Glycerin GTS 23	FTW	195394897265	462	408	1	56,4	56,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.090	Glycerin GTS 23	FTW	195394897272	463	408	2	56,4	112,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.095	Glycerin GTS 23	FTW	195394897289	464	408	3	56,4	169,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.100	Glycerin GTS 23	FTW	195394897296	465	408	6	56,4	338,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.105	Glycerin GTS 23	FTW	195394897302	466	408	6	56,4	338,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.110	Glycerin GTS 23	FTW	195394897319	467	408	4	56,4	225,6	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.115	Glycerin GTS 23	FTW	195394897326	468	408	2	56,4	112,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1105031D228.120	Glycerin GTS 23	FTW	195394897333	469	408	1	56,4	56,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.065	Glycerin GTS 23	FTW	195394897821	470	408	1	56,4	56,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.070	Glycerin GTS 23	FTW	195394897838	471	408	5	56,4	282	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.075	Glycerin GTS 23	FTW	195394897845	472	408	7	56,4	394,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.080	Glycerin GTS 23	FTW	195394897852	473	408	18	56,4	1015,2	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.085	Glycerin GTS 23	FTW	195394897869	474	408	17	56,4	958,8	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.090	Glycerin GTS 23	FTW	195394897876	475	408	16	56,4	902,4	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.095	Glycerin GTS 23	FTW	195394897883	476	408	10	56,4	564	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.100	Glycerin GTS 23	FTW	195394897890	477	408	5	56,4	282	34586334
22	1023643834	4/28/2026	5/15/2026	5/12/2026	64920	PL	F26 FTW MAY	105	E11	1204921B072.105	Glycerin GTS 23	FTW	195394897906	478	408	4	56,4	225,6	34586334
